,HS_CODE
5152,3808520000
5153,3808591000
5154,3808599000
5155,3808611000
5156,3808619000
5157,3808621000
5158,3808629000
5159,3808691000
5160,3808699000
5161,3808911000
5162,3808919000
5163,3808921000
5164,3808929000
5165,3808931000
5166,3808932000
5167,3808933000
5168,3808940000
5169,3808991000
5170,3808999000
5171,3809100000
5172,3809910000
5173,3809920000
5174,3809930000
5175,3810101000
5176,3810109000
5177,3810901000
5178,3810909000
5179,3811110000
5180,3811190000
5181,3811210000
5182,3811290000
5183,3811900000
5184,3812101000
5185,3812102000
5186,3812103000
5187,3812104000
5188,3812105000
5189,3812106000
5190,3812109000
5191,3812200000
5192,3812310000
5193,3812391000
5194,3812392000
5195,3813001000
5196,3813002000
5197,3813003000
5198,38140010
5199,3814001010
5200,3814001020
5201,3814001090
5202,3814002
5203,38140021
5204,3814002110
5205,3814002190
5206,3814002900
5207,3815110000
5208,3815121000
5209,3815122000
5210,3815129000
5211,3815191000
5212,3815192000
5213,3815199000
5214,3815901000
5215,3815909000
5216,3816001000
5217,3816002000
5218,3816003000
5219,3816009000
5220,3817000000
5221,3818001000
5222,38180020
5223,3818002010
5224,3818002090
5225,3819001000
5226,3819002000
5227,3820001000
5228,3820002000
5229,3821000000
5230,38220010
5231,382200101
5232,3822001011
5233,3822001012
5234,3822001013
5235,3822001014
5236,3822001019
5237,3822001020
5238,382200109
5239,3822001091
5240,3822001092
5241,3822001093
5242,3822001099
5243,38220020
5244,382200201
5245,3822002011
5246,3822002012
5247,3822002013
5248,3822002014
5249,3822002019
5250,3822002020
5251,382200209
5252,3822002091
5253,3822002092
5254,3822002093
5255,3822002099
5256,38220030
5257,3822003041
5258,3822003042
5259,3822003043
5260,3822003044
5261,3822003045
5262,3822003046
5263,3822003047
5264,3822003048
5265,3822003049
5266,3822003050
5267,3822003051
5268,3822003052
5269,3822003053
5270,3822003054
5271,3822003055
5272,3822003056
5273,3822003057
5274,3822003058
5275,3822003059
5276,3822003060
5277,3822003061
5278,3822003062
5279,3822003063
5280,3822003064
5281,3822003065
5282,3822003066
5283,3822003067
5284,3823110000
5285,3823120000
5286,3823130000
5287,3823191000
5288,3823192000
5289,3823199000
5290,3823701000
5291,3823702000
5292,3823703000
5293,3823704000
5294,38237090
5295,3823709010
5296,3823709090
5297,3824100000
5298,3824300000
5299,3824400000
5300,3824500000
5301,3824600000
5302,3824711000
5303,3824719000
5304,3824720000
5305,3824730000
5306,3824740000
5307,3824750000
5308,3824760000
5309,3824770000
5310,3824780000
5311,3824790000
5312,3824810000
5313,3824820000
5314,3824830000
5315,3824840000
5316,3824850000
5317,3824860000
5318,3824870000
5319,3824880000
5320,3824910000
5321,3824991000
5322,3824992
5323,3824992100
5324,38249922
5325,3824992210
5326,3824992290
5327,3824992900
5328,3824993
5329,3824993100
5330,38249939
5331,3824993910
5332,3824993990
5333,3824994
5334,3824994100
5335,3824994200
5336,3824994300
5337,3824994400
5338,3824995
5339,3824995100
5340,3824995200
5341,3824995300
5342,3824996
5343,3824996100
5344,3824996200
5345,3824996300
5346,3824996400
5347,3824996500
5348,3824996600
5349,3824997
5350,3824997100
5351,3824997200
5352,3824997300
5353,3824997400
5354,3824997500
5355,3824997600
5356,3824997700
5357,3824998000
5358,38249990
5359,3824999010
5360,3824999020
5361,3824999030
5362,382499904
5363,3824999041
5364,3824999049
5365,3824999090
5366,3825100000
5367,3825200000
5368,3825301000
5369,3825302000
5370,3825303000
5371,3825304000
5372,3825410000
5373,3825490000
5374,3825500000
5375,3825610000
5376,3825690000
5377,3825900000
5378,3826000000
5379,3901101000
5380,3901109000
5381,3901201000
5382,3901209000
5383,3901300000
5384,3901400000
5385,3901900000
5386,3902100000
5387,3902200000
5388,3902300000
5389,3902900000
5390,3903110000
5391,3903190000
5392,3903200000
5393,3903300000
5394,3903901000
5395,3903909000
5396,3904100000
5397,3904210000
5398,3904220000
5399,3904300000
5400,3904400000
5401,3904500000
5402,3904610000
5403,3904690000
5404,3904900000
5405,3905120000
5406,3905190000
5407,3905210000
5408,3905290000
5409,3905300000
5410,3905910000
5411,3905990000
5412,3906100000
5413,3906901000
5414,3906909000
5415,3907100000
5416,3907201000
5417,3907202000
5418,3907203000
5419,3907209000
5420,3907301000
5421,3907309000
5422,3907400000
5423,3907500000
5424,3907610000
5425,3907690000
5426,3907700000
5427,3907910000
5428,3907991000
5429,3907992000
5430,3907999000
5431,3908101000
5432,3908102000
5433,3908103000
5434,3908900000
5435,3909101000
5436,3909102000
5437,3909200000
5438,3909310000
5439,3909390000
5440,3909400000
5441,3909500000
5442,3910001000
5443,39100090
5444,3910009010
5445,3910009020
5446,3910009090
5447,3911101000
5448,3911102000
5449,3911103000
5450,3911901000
5451,3911902000
5452,3911903000
5453,3911909000
5454,3912110000
5455,3912120000
5456,3912200000
5457,3912311000
5458,3912319000
5459,3912391000
5460,3912399000
5461,3912901000
5462,3912909000
5463,3913101000
5464,3913102000
5465,3913109000
5466,3913901000
5467,39139020
5468,3913902010
5469,3913902040
5470,3913902090
5471,39139090
5472,3913909010
5473,3913909090
5474,3914001000
5475,3914009000
5476,3915101000
5477,3915102000
5478,3915109000
5479,3915200000
5480,3915300000
5481,3915901000
5482,3915902000
5483,3915903000
5484,3915904000
5485,3915905000
5486,3915909000
5487,3916100000
5488,3916200000
5489,3916901000
5490,3916902000
5491,3916903000
5492,3916904000
5493,3916909000
5494,3917101000
5495,3917102000
5496,3917210000
5497,3917220000
5498,3917230000
5499,3917291000
5500,3917292000
5501,3917299000
5502,3917311000
5503,3917312000
5504,3917319000
5505,3917321000
5506,3917322000
5507,3917329000
5508,3917331000
5509,3917332000
5510,3917339000
5511,3917391000
5512,3917392000
5513,3917399000
5514,3917400000
5515,3918101000
5516,3918102000
5517,3918109000
5518,3918900000
5519,3919100000
5520,3919900000
5521,3920100000
5522,3920200000
5523,3920300000
5524,3920430000
5525,3920490000
5526,3920510000
5527,3920590000
5528,3920610000
5529,3920620000
5530,3920630000
5531,3920690000
5532,3920710000
5533,3920730000
5534,3920791000
5535,3920799000
5536,3920910000
5537,3920920000
5538,3920930000
5539,3920940000
5540,3920991000
5541,39209990
5542,3920999010
5543,3920999090
5544,3921110000
5545,3921120000
5546,3921130000
5547,3921140000
5548,39211910
5549,3921191010
5550,3921191090
5551,39211920
5552,3921192010
5553,3921192090
5554,39211930
5555,3921193010
5556,3921193090
5557,39211940
5558,3921194010
5559,3921194020
5560,3921194030
5561,3921194090
5562,39211950
5563,3921195010
5564,3921195020
5565,3921195090
5566,39211990
5567,3921199010
5568,3921199020
5569,3921199030
5570,3921199040
5571,3921199090
5572,3921901000
5573,3921902000
5574,3921903000
5575,39219040
5576,3921904010
5577,3921904020
5578,39219050
5579,3921905010
5580,3921905090
5581,39219060
5582,3921906010
5583,3921906020
5584,3921906030
5585,3921906090
5586,39219070
5587,3921907010
5588,3921907020
5589,3921907030
5590,3921907090
5591,39219090
5592,3921909010
5593,3921909020
5594,3921909030
5595,3921909040
5596,3921909050
5597,3921909090
5598,3922101000
5599,3922102000
5600,3922103000
5601,3922200000
5602,3922901000
5603,3922909000
5604,3923100000
5605,3923210000
5606,3923290000
5607,3923300000
5608,3923400000
5609,3923500000
5610,3923900000
5611,3924100000
5612,3924901000
5613,3924902000
5614,3924909000
5615,3925100000
5616,3925200000
5617,3925300000
5618,3925900000
5619,3926101000
5620,3926102000
5621,3926109000
5622,3926200000
5623,3926300000
5624,3926400000
5625,3926901000
5626,3926902000
5627,3926903000
5628,3926904000
5629,3926905000
5630,3926906000
5631,3926909000
5632,4001100000
5633,4001210000
5634,4001220000
5635,4001290000
5636,4001301000
5637,4001309000
5638,4002110000
5639,4002190000
5640,4002201000
5641,4002209000
5642,4002311000
5643,4002319000
5644,4002391000
5645,40023990
5646,4002399010
5647,4002399020
5648,4002410000
5649,4002490000
5650,4002510000
5651,4002590000
5652,4002601000
5653,4002609000
5654,4002701000
5655,4002709000
5656,4002801000
5657,4002809000
5658,4002910000
5659,4002991000
5660,4002992000
5661,4002993000
5662,4002999000
5663,4003000000
5664,4004000000
5665,4005101000
5666,4005109000
5667,4005200000
5668,4005910000
5669,4005991000
5670,4005999000
5671,4006100000
5672,4006901000
5673,4006902000
5674,4006903000
5675,4006904000
5676,4006905000
5677,4006909000
5678,4007001000
5679,4007002000
5680,4008111000
5681,4008119000
5682,4008191000
5683,4008199000
5684,4008211000
5685,4008219000
5686,4008291000
5687,4008299000
5688,4009110000
5689,4009120000
5690,4009210000
5691,4009220000
5692,4009310000
5693,4009320000
5694,4009410000
5695,4009420000
5696,4010110000
5697,4010120000
5698,4010191000
5699,4010199000
5700,4010310000
5701,4010320000
5702,4010330000
5703,4010340000
5704,4010350000
5705,4010360000
5706,4010390000
5707,4011101000
5708,4011102000
5709,4011109000
5710,40112010
5711,4011201010
5712,4011201090
5713,40112020
5714,4011202010
5715,4011202090
5716,4011209000
5717,4011300000
5718,4011400000
5719,4011500000
5720,4011701000
5721,4011709000
5722,40118010
5723,4011801010
5724,4011801090
5725,40118090
5726,4011809010
5727,4011809090
5728,4011901000
5729,4011909000
5730,4012110000
5731,4012120000
5732,4012130000
5733,4012190000
5734,4012201000
5735,40122090
5736,4012209010
5737,4012209020
5738,4012209090
5739,40129010
5740,4012901010
5741,4012901020
5742,4012901030
5743,4012901040
5744,40129090
5745,4012909010
5746,4012909020
5747,4012909030
5748,4012909040
5749,4012909090
5750,4013101000
5751,4013102000
5752,4013200000
5753,4013901000
5754,40139090
5755,4013909010
5756,4013909020
5757,4013909090
5758,4014100000
5759,4014901000
5760,4014909000
5761,4015110000
5762,4015190000
5763,4015901000
5764,4015902000
5765,4015909000
5766,4016100000
5767,4016910000
5768,4016920000
5769,4016930000
5770,4016940000
5771,4016951000
5772,4016952000
5773,4016953000
5774,4016959000
5775,40169910
5776,4016991010
5777,4016991090
5778,4016992000
5779,4016993000
5780,4016999000
5781,4017001000
5782,4017002000
5783,4101201000
5784,4101202000
5785,41015010
5786,410150101
5787,4101501011
5788,4101501012
5789,4101501013
5790,4101501014
5791,4101501019
5792,410150102
5793,4101501021
5794,4101501022
5795,4101501023
5796,4101501024
5797,4101501029
5798,4101501090
5799,4101502000
5800,41019010
5801,4101901010
5802,410190109
5803,4101901091
5804,4101901099
5805,4101902000
5806,4102100000
5807,4102211000
5808,4102212000
5809,4102291000
5810,4102292000
5811,41032010
5812,4103201010
5813,4103201030
5814,4103201090
5815,4103202000
5816,4103301000
5817,4103302000
5818,41039010
5819,4103901010
5820,4103901020
5821,4103901030
5822,4103901090
5823,4103902000
5824,4104110000
5825,4104190000
5826,4104410000
5827,4104490000
5828,4105100000
5829,4105300000
5830,4106210000
5831,4106220000
5832,4106310000
5833,4106320000
5834,4106400000
5835,4106910000
5836,4106920000
5837,4107110000
5838,4107120000
5839,4107190000
5840,4107910000
5841,4107920000
5842,4107990000
5843,4112000000
5844,4113100000
5845,4113200000
5846,4113300000
5847,4113900000
5848,4114100000
5849,4114201000
5850,4114202000
5851,4114203000
5852,4115100000
5853,4115200000
5854,4201001000
5855,42010090
5856,4201009010
5857,4201009020
5858,4201009030
5859,4201009040
5860,4201009090
5861,42021110
5862,4202111010
5863,4202111020
5864,4202111030
5865,4202111040
5866,4202111050
5867,4202111090
5868,4202112000
5869,4202113000
5870,42021210
5871,4202121010
5872,4202121020
5873,4202121090
5874,4202122000
5875,4202191000
5876,4202199000
5877,42022110
5878,4202211010
5879,4202211020
5880,4202211030
5881,4202211040
5882,4202211050
5883,4202211090
5884,4202212000
5885,4202213000
5886,42022210
5887,4202221010
5888,4202221020
5889,4202221090
5890,4202222000
5891,4202291000
5892,4202299000
5893,42023110
5894,4202311010
5895,4202311020
5896,4202311030
5897,4202311040
5898,4202311050
5899,4202311090
5900,4202312000
5901,4202313000
5902,42023210
5903,4202321010
5904,4202321020
5905,4202321090
5906,4202322000
5907,4202391000
5908,4202399000
5909,42029110
5910,4202911010
5911,4202911020
5912,4202911030
5913,4202911040
5914,4202911050
5915,4202911090
5916,4202912000
5917,4202913000
5918,42029210
5919,4202921010
5920,4202921020
5921,4202921090
5922,4202922000
5923,4202991000
5924,4202999000
5925,42031010
5926,4203101010
5927,4203101020
5928,4203101050
5929,4203101060
5930,4203101070
5931,4203101080
5932,4203101090
5933,42031020
5934,4203102010
5935,4203102020
5936,4203102050
5937,4203102060
5938,4203102070
5939,4203102080
5940,4203102090
5941,42031030
5942,4203103010
5943,4203103020
5944,4203103050
5945,4203103060
5946,4203103070
5947,4203103080
5948,4203103090
5949,42031090
5950,4203109010
5951,4203109020
5952,4203109050
5953,4203109060
5954,4203109070
5955,4203109080
5956,4203109090
5957,4203211000
5958,4203212000
5959,4203213000
5960,4203214000
5961,4203215000
5962,4203216000
5963,4203217000
5964,4203219000
5965,4203291000
5966,4203292000
5967,4203293000
5968,4203299000
5969,42033010
5970,4203301010
5971,4203301020
5972,4203301030
5973,4203301040
5974,4203301090
5975,4203309000
5976,4203400000
5977,4205001
5978,42050011
5979,4205001110
5980,4205001190
5981,4205001900
5982,4205002
5983,42050021
5984,4205002110
5985,4205002190
5986,4205002900
5987,4206001000
5988,4206009000
5989,4301100000
5990,4301300000
5991,4301600000
5992,4301802000
5993,4301803000
5994,4301804000
5995,4301805000
5996,4301806000
5997,4301809000
5998,4301900000
5999,4302110000
6000,4302191000
6001,4302192000
6002,4302193000
6003,4302195000
6004,4302196000
6005,4302197000
6006,4302198000
6007,43021990
6008,4302199010
6009,4302199020
6010,4302199090
6011,4302201000
6012,4302202000
6013,4302203000
6014,4302204000
6015,4302205000
6016,4302207000
6017,43022090
6018,4302209020
6019,4302209030
6020,4302209090
6021,4302300000
6022,4303101
6023,4303101100
6024,4303101200
6025,4303101300
6026,4303101400
6027,4303101500
6028,4303101600
6029,4303101800
6030,43031019
6031,4303101910
6032,4303101920
6033,4303101930
6034,4303101990
6035,4303102
6036,4303102100
6037,4303102200
6038,4303102300
6039,4303102400
6040,4303102500
6041,4303102600
6042,4303102800
6043,43031029
6044,4303102920
6045,4303102930
6046,4303102990
6047,4303900000
6048,4304001000
6049,4304002000
6050,4401110000
6051,4401120000
6052,4401210000
6053,4401221000
6054,4401229000
6055,4401310000
6056,4401390000
6057,4401400000
6058,4402101000
6059,4402109000
6060,4402901000
6061,4402909000
6062,4403110000
6063,4403121000
6064,4403129000
6065,4403211000
6066,4403212000
6067,4403219000
6068,4403221000
6069,4403222000
6070,4403229000
6071,4403231000
6072,4403232000
6073,4403241000
6074,4403242000
6075,4403251000
6076,4403252000
6077,4403253000
6078,4403254000
6079,4403259000
6080,4403261000
6081,4403262000
6082,4403263000
6083,4403264000
6084,4403269000
6085,4403410000
6086,4403491000
6087,4403492000
6088,4403493000
6089,4403494000
6090,4403495000
6091,4403499000
6092,4403910000
6093,4403930000
6094,4403940000
6095,4403950000
6096,4403960000
6097,4403971000
6098,4403972000
6099,4403980000
6100,44039910
6101,4403991010
6102,4403991020
6103,4403991040
6104,4403991050
6105,4403991090
6106,4403992000
6107,44039930
6108,4403993030
6109,4403993040
6110,4403993060
6111,4403994000
6112,4403999000
6113,4404100000
6114,4404200000
6115,4405000000
6116,4406110000
6117,4406120000
6118,4406910000
6119,4406920000
6120,4407111000
6121,4407112000
6122,4407119000
6123,4407121000
6124,4407122000
6125,4407191000
6126,44071920
6127,4407192010
6128,4407192020
6129,4407192090
6130,4407193000
6131,4407194000
6132,4407195000
6133,4407199000
6134,4407210000
6135,4407220000
6136,4407250000
6137,4407260000
6138,4407270000
6139,4407280000
6140,4407291000
6141,4407292000
6142,4407293000
6143,4407299000
6144,4407910000
6145,4407920000
6146,4407930000
6147,4407940000
6148,4407950000
6149,4407960000
6150,4407971000
6151,4407972000
6152,44079910
6153,4407991010
6154,4407991020
6155,4407991040
6156,4407991090
6157,4407992000
6158,44079930
6159,4407993040
6160,4407993060
6161,4407994000
6162,4407999000
6163,4408106000
6164,4408109
6165,4408109100
6166,4408109200
6167,44081099
6168,4408109910
6169,4408109920
6170,4408109950
6171,4408109960
6172,4408109990
6173,4408313000
6174,44083190
6175,440831901
6176,4408319011
6177,4408319012
6178,4408319019
6179,440831902
6180,4408319021
6181,4408319022
6182,4408319029
6183,4408396000
6184,44083990
6185,440839901
6186,4408399011
6187,4408399012
6188,4408399019
6189,440839902
6190,4408399021
6191,4408399022
6192,4408399029
6193,440839903
6194,4408399031
6195,4408399032
6196,4408399039
6197,440839904
6198,4408399041
6199,4408399042
6200,4408399049
6201,440839905
6202,4408399051
6203,4408399052
6204,4408399059
6205,440839909
6206,4408399091
6207,4408399092
6208,4408399099
6209,4408901000
6210,4408909
6211,44089091
6212,4408909150
6213,4408909160
6214,440890919
6215,4408909191
6216,4408909192
6217,4408909193
6218,4408909194
6219,4408909195
6220,4408909199
6221,44089092
6222,4408909210
6223,4408909220
6224,4408909290
6225,44089093
6226,4408909370
6227,4408909380
6228,440890939
